q_id;dataset;db_id;SQL;question;tuples;attrs;attr numerical;attr categorical;tables;numerical conditions;categorical conditions;aggr;join;distinct;group by;limit;order by;nested;like;attr num & cat;con num & cat;cells;backlinks
galois_23;galois;spider_geo;SELECT country_name FROM usa_state WHERE state_name = 'massachusetts';where is massachusetts;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;;;1;2149
galois_24;galois;spider_geo;SELECT t2.capital FROM usa_city AS t1 JOIN usa_state AS t2 ON t1.state_name = t2.state_name WHERE t1.city_name = 'tempe';the capital of the state where there is tempe;1;1;0;1;2;0;2;0;1;0;0;0;0;0;0;;;1;-1
galois_25;galois;spider_geo;SELECT state_name, area_squared_miles FROM usa_state;List the state name and area from USA states;50;2;1;1;1;0;0;0;0;0;0;0;0;0;0;2;;100;1434.14
galois_26;galois;spider_geo;SELECT us.state_name, us.capital, us.area_squared_miles FROM target.usa_state us;List the state name, capital and area from USA states;50;3;1;2;1;0;0;0;0;0;0;0;0;0;0;3;;150;1434.14
galois_27;galois;spider_geo;SELECT state_name, area_squared_miles FROM usa_state WHERE capital = 'frankfort';List the state name and area from USA states where the capital is Frankfort;1;2;1;1;1;0;1;0;0;0;0;0;0;0;0;2;;2;1421
galois_28;galois;spider_geo;SELECT us.state_name, us.capital FROM usa_state us WHERE us.population > 5000000;List the state name and capital from USA states where the population is greater than 5000000;15;2;0;2;1;1;0;0;0;0;0;0;0;0;0;;;30;1482.06667
galois_29;galois;spider_geo;SELECT us.state_name, us.capital FROM usa_state us WHERE us.population > 5000000 AND us.density < 1000;List the state name and capital from USA states where the population is greater than 5000000 and the density is lower than 1000;15;2;0;2;1;2;0;0;0;0;0;0;0;0;0;;;30;1482.06667
galois_30;galois;spider_geo;SELECT us.state_name, us.capital FROM usa_state us WHERE us.population > 5000000 AND us.density < 1000 AND us.area_squared_miles < 50000;List the state name and capital from USA states where the population is greater than 5000000, the density is lower than 1000 and the area is lower than 50000;6;2;0;2;1;3;0;0;0;0;0;0;0;0;0;;;12;1640.83333
galois_31;galois;spider_geo;SELECT us.state_name, us.capital FROM usa_state us WHERE us.population > 3000000 AND us.area_squared_miles > 50000 order by us.capital;List the state name and capital ordered by capital from USA states where the population is greater than 3000000 and the area is greater than 50000;15;2;0;2;1;2;0;0;0;0;0;0;1;0;0;;;30;1380.2
galois_32;galois;spider_geo;SELECT us.state_name, us.capital FROM usa_state us WHERE us.population > 3000000 AND us.population < 8000000 AND us.area_squared_miles > 50000 order by us.population;List the state name and capital ordered by population from USA states where the population is greater than 3000000 and lower than 8000000 and the area is greater than 50000;9;2;0;2;1;3;0;0;0;0;0;0;1;0;0;;;18;1262.22222
galois_33;galois;spider_geo;SELECT mountain_name, mountain_altitude_in_meters FROM usa_mountain WHERE country_name = 'united states' ORDER BY mountain_altitude_in_meters DESC LIMIT 10;What are the top 10 highest mountains in the United States?;10;2;1;1;1;0;1;0;0;0;0;1;1;0;0;2;;20;1386
galois_34;galois;spider_geo;SELECT t1.state_name, COUNT(*) FROM usa_state as t1 JOIN usa_border_info as t2 ON t1.state_name = t2.state_name WHERE t1.area_squared_miles > 50000 AND t1.country_name='united states' GROUP BY t1.state_name;How many neighboring states does each state of united states with an area in squared miles greater than 50,000 have?;30;2;1;1;2;1;2;1;1;0;1;0;0;0;0;2;3;60;-1
galois_35;galois;spider_geo;SELECT distinct mountain_name FROM usa_mountain WHERE state_name = 'alaska';What are the mountains in Alaska?;18;1;0;1;1;0;1;0;0;1;0;0;0;0;0;;;18;1386
galois_36;galois;spider_geo;SELECT lake_name, area_squared_km, state_name FROM usa_lake WHERE area_squared_km > 750;What are the lakes in the United States with an area greater than 750 squared km?;26;3;1;2;1;1;0;0;0;0;0;0;0;0;0;3;;78;393.923077
galois_37;galois;spider_geo;SELECT COUNT ( river_name ) as river_name FROM usa_river WHERE length_in_km > 750 AND usa_state_traversed  = 'ohio';How many rivers in Ohio are longer than 750 km?;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;;2;1;477
galois_38;galois;spider_geo;SELECT state_name, country_name, mountain_altitude_in_meters FROM usa_mountain WHERE mountain_name = 'whitney';What state is Mount Whitney in?;1;3;1;2;1;0;1;0;0;0;0;0;0;0;0;3;;3;2758
galois_39;galois;spider_geo;SELECT COUNT ( city_name ) as city_name FROM usa_city WHERE population  >  150000 AND state_name  = 'texas';How many cities in Texas have a population greater than 150,000?;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;;2;1;1782
galois_40;galois;spider_geo;SELECT COUNT ( DISTINCT usa_state_traversed ) as usa_state_traversed FROM usa_river WHERE length_in_km  >  750;How many distinct usa states are traversed by rivers longer than 750 km?;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;;;1;426.65
galois_41;galois;spider_geo;"SELECT SUM ( area_squared_miles ) as area_squared_miles FROM usa_state;";What is the total area in squared miles of the United States?;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;;;1;1434.14
galois_42;galois;spider_geo;"SELECT DISTINCT t1.capital, t1.state_name FROM usa_state AS t1 JOIN usa_city AS t2 ON t1.state_name  =  t2.state_name WHERE t1.area_squared_miles > 50000;";What are the capitals of states with an area greater than 50,000 squared miles?;31;2;0;2;2;1;1;0;1;1;0;0;0;0;0;;2;62;-1
galois_43;galois;presidents;SELECT DISTINCT p.name, p.party FROM target.world_presidents p WHERE p.country='United States';List the name and party of USA presidents.;45;2;0;2;1;0;1;0;0;1;0;0;0;0;0;;;90;1684.6087
galois_44;galois;presidents;SELECT DISTINCT p.name, p.party FROM target.world_presidents p WHERE p.country='United States' AND p.party='Republican';List the name and party of USA presidents where party is Republican;19;2;0;2;1;0;2;0;0;1;0;0;0;0;0;;;38;1926.73684
galois_45;galois;presidents;SELECT count(DISTINCT p.party) as party FROM target.world_presidents p WHERE p.country='United States' AND p.party='Republican';Count the number of US presidents where party is Republican;1;1;1;0;1;0;2;1;0;1;0;0;0;0;0;;;1;1926.73684
galois_46;galois;presidents;SELECT DISTINCT p.name FROM target.world_presidents p WHERE p.country='United States' AND p.party='Republican';List the name of USA presidents where party is Republican;19;1;0;1;1;0;2;0;0;1;0;0;0;0;0;;;19;1926.73684
galois_47;galois;presidents;SELECT DISTINCT p.name FROM target.world_presidents p WHERE p.country='United States' AND p.party='Republican' AND p.start_year > 1980;List the name of USA presidents after 1980 where party is Republican;4;1;0;1;1;1;2;0;0;1;0;0;0;0;0;;3;4;2523.5
galois_48;galois;presidents;SELECT p.name, p.start_year, p.end_year, p.cardinal_number, p.party FROM target.world_presidents p WHERE p.country='United States';List the name, the start year, the end year, the number of president and the party of USA presidents;46;5;2;3;1;0;1;0;0;0;0;0;0;0;0;5;;230;1684.6087
galois_49;galois;presidents;SELECT p.party, count(p.party) num FROM target.world_presidents p WHERE p.country='United States' group by p.party order by num desc limit 1;List the party name and the number of presidents of the party with more USA presidents;1;2;1;1;1;0;1;1;0;0;1;1;1;0;0;2;;2;-2
galois_50;galois;presidents;SELECT count(*) FROM target.world_presidents p WHERE p.country='United States' AND p.start_year >= 1990  AND p.start_year < 2000;count U.S. presidents who began their terms in the 1990 and finish it in 2000;1;1;1;0;1;2;1;1;0;0;0;0;0;0;0;;3;1;0
galois_51;galois;presidents;SELECT p.name FROM target.world_presidents p WHERE p.country='United States' AND p.party='Whig' order by p.end_year desc limit 1;List the name of the last USA president where party is Whig;1;1;0;1;1;0;1;0;0;0;0;1;1;0;0;;;1;721
galois_52;galois;presidents;SELECT p.name, p.party, start_year, end_year, p.cardinal_number FROM target.world_presidents p WHERE p.country ='United States' AND start_year > 1850 AND end_year < 1900 AND party ='Democratic';List the name, the party, the start and end year and the cardinal number of Democratic USA president who served between 1850 and 1900;4;5;2;3;1;2;2;0;0;0;0;0;0;0;0;5;4;20;1185.25
galois_53;galois;presidents;SELECT p.name, p.party, start_year, end_year, p.cardinal_number FROM target.world_presidents p WHERE p.country ='United States' AND start_year > 1900 AND end_year < 2000 AND party ='Democratic';List the name, the party, the start and end year and the cardinal number of Democratic USA president who served between 1850 and 1900;6;5;2;3;1;2;2;0;0;0;0;0;0;0;0;5;4;30;1959.66667
galois_54;galois;presidents;SELECT party, count(*) num FROM target.world_presidents p WHERE p.country ='United States' AND start_year > 1800 AND end_year < 1900 group by p.party order by num desc;List the party name and the number of times that the party have elected a USA president between the 1800 and 1900;5;2;1;1;1;2;1;1;0;0;1;0;1;0;0;2;3;10;-2
galois_55;galois;presidents;SELECT party, count(*) num FROM target.world_presidents p WHERE p.country ='United States' AND start_year > 1900 AND end_year < 2000 group by p.party order by num desc;List the party name and the number of times that the party have elected a USA president between the 1900 and 2000;2;2;1;1;1;2;1;1;0;0;1;0;1;0;0;2;3;4;-2
galois_56;galois;presidents;SELECT DISTINCT p.name, p.party FROM target.world_presidents p WHERE p.country='Venezuela';List the name and party of Venezuela presidents;52;2;0;2;1;0;1;0;0;1;0;0;0;0;0;;;104;140.892308
galois_57;galois;presidents;SELECT DISTINCT p.name, p.party FROM target.world_presidents p WHERE p.country='Venezuela' AND p.party='Liberal';List the name and party of Venezuela presidents where party is Liberal;11;2;0;2;1;0;2;0;0;1;0;0;0;0;0;;;22;80.7333333
galois_58;galois;presidents;SELECT count(p.party) as party FROM target.world_presidents p WHERE p.country='Venezuela' AND p.party='Liberal';Count the number of Venezuela presidents where party is Libera;1;1;1;0;1;0;2;1;0;1;0;0;0;0;0;;;1;80.7333333
galois_59;galois;presidents;SELECT DISTINCT p.name FROM target.world_presidents p WHERE p.country='Venezuela' AND p.party='Liberal';List the name of Venezuela presidents where party is Liberal;11;1;0;1;1;0;2;0;0;1;0;0;0;0;0;;;11;80.7333333
galois_60;galois;presidents;SELECT DISTINCT p.name FROM target.world_presidents p WHERE p.country='Venezuela' AND p.party='Liberal' AND p.start_year > 1858;List the name of Venezuela presidents after 1858 where party is Liberal;9;1;0;1;1;1;2;0;0;1;0;0;0;0;0;;3;9;83.25
galois_61;galois;presidents;SELECT p.name, p.start_year, p.end_year, p.cardinal_number, p.party FROM target.world_presidents p WHERE p.country='Venezuela';List the name, the start year, the end year, the number of president and the party of Venezuela presidents;65;5;2;3;1;0;1;0;0;0;0;0;0;0;0;5;;325;140.892308
galois_62;galois;presidents;SELECT p.party, count(p.party) num FROM target.world_presidents p WHERE p.country='Venezuela' group by p.party order by num desc limit 1;List the party name and the number of presidents of the party with more Venezuela presidents;1;2;1;1;1;0;1;1;0;0;1;1;1;0;0;2;;2;-2
galois_63;galois;presidents;SELECT count(*) FROM target.world_presidents p where p.country='Venezuela' AND p.start_year >= 1990  AND p.start_year < 2000;count Venezuela presidents who began their terms in the 1990 and finish it in 2000;1;1;1;0;1;2;1;1;0;0;0;0;0;0;0;;3;1;387
galois_64;galois;presidents;SELECT p.name FROM target.world_presidents p where p.country='Venezuela' AND p.party = 'Military' order by p.end_year desc limit 1;List the name of the last Venezuela president where party is Military;1;1;0;1;1;0;1;0;0;0;0;1;1;0;0;;;1;143
galois_65;galois;presidents;SELECT p.name, p.party, start_year, end_year, p.cardinal_number FROM target.world_presidents p WHERE p.country ='Venezuela' AND start_year > 1900 AND end_year < 2000 AND party ='Democratic Action';List the name, the party, the start and end year and the cardinal number of Democratic Action Venezuela president who served between 1900 and 2000;9;5;2;3;1;2;2;0;0;0;0;0;0;0;0;5;4;45;248.777778
galois_66;galois;presidents;SELECT p.name, p.party, start_year, end_year, p.cardinal_number FROM target.world_presidents p WHERE p.country ='Venezuela' AND start_year > 1800 AND end_year < 1900 AND party ='Conservative';List the name, the party, the start and end year and the cardinal number of Conservative president who served between 1800 and 1900;12;5;2;3;1;2;2;0;0;0;0;0;0;0;0;5;4;60;70.25
galois_67;galois;presidents;SELECT p.party, count(p.party) num FROM target.world_presidents p WHERE p.country ='Venezuela' AND start_year > 1800 AND end_year < 1900 group by p.party order by num desc;List the party name and the number of times that the party have elected a Venezuela president between the 1800 and 1900;5;2;1;1;1;2;1;1;0;0;1;0;1;0;0;2;3;10;-2
galois_68;galois;presidents;SELECT party, count(p.party) num FROM target.world_presidents p WHERE p.country ='Venezuela' AND start_year > 1900 AND end_year < 2000 group by p.party order by num desc;List the party name and the number of times that the party have elected a Venezuela president between the 1900 and 2000;6;2;1;1;1;2;1;1;0;0;1;0;1;0;0;2;3;12;-2
galois_69;galois;world1;SELECT count(distinct government_form) as government_form FROM target.country WHERE continent = 'Africa';How many type of governments are in Africa?;1;1;1;0;1;0;1;1;0;1;0;0;0;0;0;;;1;889.431034
galois_70;galois;world1;SELECT name FROM target.country WHERE independence_year > 1950;What are the names of countries that became independent after 1950?;110;1;0;1;1;1;0;0;0;0;0;0;0;0;0;;;110;953.918182
galois_71;galois;world1;SELECT count(distinct t2.continent) as continent FROM country_language as t1 join country as t2 on t1.country_code_3_letters = t2.code_3_letters WHERE t1.language = 'Chinese';What is the number of distinct continents where Chinese is spoken?;1;1;1;0;2;0;2;1;1;1;0;0;0;0;0;;;1;-1
galois_72;galois;world1;SELECT t2.region FROM city as t1 join country as t2 on t1.country_code_3_letters = t2.code_3_letters WHERE t1.name = 'Kabul';Which region is the city Kabul located in?;1;1;0;1;2;0;2;0;1;0;0;0;0;0;0;;;1;-1
qatch_1;qatch;nobel_prize;SELECT nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality, birth_year FROM nobel_prize WHERE nobel_prize_laureate = 'Friedrich Hayek';List the nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality and birth_year of nobel_prizes WHERE nobel_prize_laureate is equal to Friedrich Hayek;1;5;2;3;1;0;1;0;0;0;0;0;0;0;0;5;;5;1663
qatch_2;qatch;nobel_prize;SELECT nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality, birth_year FROM nobel_prize WHERE nobel_prize_laureate = 'Alvin E. Roth';List the nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality and birth_year of nobel_prizes WHERE nobel_prize_laureate is equal to Alvin E. Roth;1;5;2;3;1;0;1;0;0;0;0;0;0;0;0;5;;5;368
qatch_3;qatch;nobel_prize;SELECT nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality, birth_year FROM nobel_prize WHERE nobel_prize_laureate = 'Robert B. Wilson';List the nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality and birth_year of nobel_prizes WHERE nobel_prize_laureate is equal to Robert B. Wilson;1;5;2;3;1;0;1;0;0;0;0;0;0;0;0;5;;5;255
qatch_4;qatch;nobel_prize;SELECT nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality, birth_year FROM nobel_prize WHERE nobel_prize_laureate = 'Tjalling Koopmans';List the nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality and birth_year of nobel_prizes WHERE nobel_prize_laureate is equal to Tjalling Koopmans;1;5;2;3;1;0;1;0;0;0;0;0;0;0;0;5;;5;372
qatch_5;qatch;nobel_prize;SELECT nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality, birth_year FROM nobel_prize WHERE nobel_prize_laureate = 'Gunnar Myrdal';List the nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality and birth_year of nobel_prizes WHERE nobel_prize_laureate is equal to Gunnar Myrdal;1;5;2;3;1;0;1;0;0;0;0;0;0;0;0;5;;5;587
qatch_6;qatch;nobel_prize;SELECT nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality, birth_year FROM nobel_prize WHERE nationality = 'Austria';List the nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality and birth_year of nobel_prizes WHERE nationality is equal to Austria;19;5;2;3;1;0;1;0;0;0;0;0;0;0;0;5;;95;559
qatch_7;qatch;nobel_prize;SELECT nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality, birth_year FROM nobel_prize WHERE nationality = 'Hungary';List the nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality and birth_year of nobel_prizes WHERE nationality is equal to Hungary;10;5;2;3;1;0;1;0;0;0;0;0;0;0;0;5;;50;528.7
qatch_8;qatch;nobel_prize;SELECT nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality, birth_year FROM nobel_prize WHERE nobel_prize_year = 1974;List the nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality and birth_year of nobel_prizes WHERE nobel_prize_year is equal to 1974;15;5;2;3;1;1;0;0;0;0;0;0;0;0;0;5;;75;674.333333
qatch_9;qatch;nobel_prize;SELECT nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality, birth_year FROM nobel_prize WHERE nobel_prize_year = 1975;List the nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality and birth_year of nobel_prizes WHERE nobel_prize_year is equal to 1975;14;5;2;3;1;1;0;0;0;0;0;0;0;0;0;5;;70;497.642857
qatch_10;qatch;nobel_prize;SELECT nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality, birth_year FROM nobel_prize WHERE birth_year = 1899;List the nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality and birth_year of nobel_prizes WHERE birth_year is equal to 1899;14;5;2;3;1;1;0;0;0;0;0;0;0;0;0;5;;70;610.071429
qatch_11;qatch;nobel_prize;SELECT nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality, birth_year FROM nobel_prize WHERE birth_year = 1951;List the nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality and birth_year of nobel_prizes WHERE birth_year is equal to 1951;9;5;2;3;1;1;0;0;0;0;0;0;0;0;0;5;;45;416.333333
qatch_12;qatch;nobel_prize;SELECT nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality, birth_year FROM nobel_prize WHERE birth_year = 1937;List the nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality and birth_year of nobel_prizes WHERE birth_year is equal to 1937;12;5;2;3;1;1;0;0;0;0;0;0;0;0;0;5;;60;473.25
qatch_13;qatch;nobel_prize;SELECT nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality, birth_year FROM nobel_prize WHERE birth_year = 1910;List the nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality and birth_year of nobel_prizes WHERE birth_year is equal to 1910;9;5;2;3;1;1;0;0;0;0;0;0;0;0;0;5;;45;503.222222
qatch_14;qatch;nobel_prize;SELECT nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality, birth_year FROM nobel_prize WHERE nobel_prize_laureate = 'Friedrich Hayek' AND nobel_prize = 'Nobel Memorial Prize in Economic Sciences';List the nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality and birth_year of nobel_prizes WHERE nobel_prize_laureate is equal to Friedrich Hayek and nobel_prize is equal to Nobel Memorial Prize in Economic Sciences;1;5;2;3;1;0;2;0;0;0;0;0;0;0;0;5;;5;1663
qatch_15;qatch;nobel_prize;SELECT nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality, birth_year FROM nobel_prize WHERE nobel_prize_laureate = 'Friedrich Hayek' AND nationality = 'Austria';List the nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality and birth_year of nobel_prizes WHERE nobel_prize_laureate is equal to Friedrich Hayek and nationality is equal to Austria;1;5;2;3;1;0;2;0;0;0;0;0;0;0;0;5;;5;1663
qatch_16;qatch;nobel_prize;SELECT nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality, birth_year FROM nobel_prize WHERE nobel_prize_laureate = 'Alvin E. Roth' AND nationality = 'United States';List the nobel_prize_laureate, nobel_prize, nobel_prize_year, nationality and birth_year of nobel_prizes WHERE nobel_prize_laureate is equal to Alvin E. Roth and nationality is equal to United States;1;5;2;3;1;0;2;0;0;0;0;0;0;0;0;5;;5;368
